dt,accumulated_time,flow_x,flow_y,tof_strength,x,y,roll,pitch,yaw,altitude,tof_h,baro_h
0.02,0.02,122,20,100,-0.15908983542226693,0.035747125438437076,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0286184689374913,1.0286184689374913,0.20999999716877937
0.02,0.02,83,21,100,-0.15962881152681602,0.02473607247035506,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0266211515220787,1.0266211515220787,0.20999999716877937
0.02,0.02,83,8,100,-0.16023836783553225,0.014347543854885233,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0266211515220787,1.0266211515220787,0.20999999716877937
0.02,0.02,83,8,100,-0.16090085929737383,0.004425908503874551,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0266211515220787,1.0266211515220787,0.20999999716877937
0.02,0.02,86,18,100,-0.16185970741193995,-0.005222553485155931,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0266211515220787,1.0266211515220787,0.20999999716877937
0.02,0.02,93,8,100,-0.16278416772816895,-0.014845794154217624,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0266211515220787,1.0266211515220787,0.20999999716877937
0.02,0.02,85,4,100,-0.16358019169338475,-0.024245147626949834,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.026787280440442,1.026787280440442,0.21500000730156898
0.02,0.02,67,-3,100,-0.16410020062126357,-0.03301453142623673,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.026787280440442,1.026787280440442,0.21500000730156898
0.02,0.02,62,-15,100,-0.16410020062126357,-0.041184639239337545,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0277870733133152,1.0277870733133152,0.21500000730156898
0.02,0.02,64,-27,100,-0.1634064443467771,-0.048956679416464456,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0277870733133152,1.0277870733133152,0.21500000730156898
0.02,0.02,40,-24,100,-0.1622712545240954,-0.05581049724400434,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0247876946946963,1.0247876946946963,0.21500000730156898
0.02,0.02,40,-24,100,-0.1608043896645436,-0.06197664810222682,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0257874875675694,1.0257874875675694,0.21500000730156898
0.02,0.02,-46,7,100,-0.1598837538302041,-0.06542160563519098,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0257874875675694,1.0257874875675694,0.21500000730156898
0.02,0.02,30,1,100,-0.15921892164163864,-0.06877466440058977,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0257874875675694,1.0257874875675694,0.21500000730156898
0.02,0.02,25,1,100,-0.15874594218740373,-0.0719305756543686,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0257874875675694,1.0257874875675694,0.21500000730156898
0.02,0.02,25,1,100,-0.15841685228391675,-0.07493862627443244,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0257874875675694,1.0257874875675694,0.21500000730156898
0.02,0.02,39,-8,100,-0.15796507731736256,-0.07819383224180766,0.017453292519943295,0.010471975511965978,-0.13962634015954634,1.0247876946946963,1.0247876946946963,0.21500000730156898
0.02,0.02,17,-3,100,-0.1575494925245402,-0.0810701736021439,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0233809054231326,1.0233809054231326,0.21199999377131462
0.02,0.02,23,-10,100,-0.15698195870356765,-0.08381587364301438,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0233809054231326,1.0233809054231326,0.21199999377131462
0.02,0.02,41,-15,100,-0.15617216572502376,-0.08692513848202679,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.024380300838585,1.024380300838585,0.21199999377131462
0.02,0.02,-12,-5,100,-0.1554370233023649,-0.0889503726582838,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0223815100076803,1.0223815100076803,0.21199999377131462
0.02,0.02,-106,0,100,-0.15488566648537072,-0.08776263568680716,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0213821145922282,1.0213821145922282,0.21199999377131462
0.02,0.02,-106,0,100,-0.15447214887262511,-0.08416517035453026,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0213821145922282,1.0213821145922282,0.21199999377131462
0.02,0.02,39,-15,100,-0.15377899237009382,-0.08246291891705002,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0213821145922282,1.0213821145922282,0.21199999377131462
0.02,0.02,39,-12,100,-0.15295360981469158,-0.08217915466907705,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0183839283458713,1.0183839283458713,0.21199999377131462
0.02,0.02,39,-9,100,-0.1521054365142621,-0.08295925581323454,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0183839283458713,1.0183839283458713,0.21199999377131462
0.02,0.02,39,-9,100,-0.1512403950190306,-0.08453628159095983,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.017384532930419,1.017384532930419,0.21199999377131462
0.02,0.02,44,-3,100,-0.15051523510298107,-0.08683927324543425,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0183839283458713,1.0183839283458713,0.21199999377131462
0.02,0.02,45,0,100,-0.14997136516594392,-0.0897099502659944,0.03316125578789225,0.010471975511965975,-0.15707963267948954,1.0163851375149666,1.0163851375149666,0.21199999377131462
0.02,0.02,38,-4,100,-0.14946208457113086,-0.09282605038074881,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0137814203518944,1.0137814203518944,0.21199999377131462
0.02,0.02,45,-1,100,-0.14905477958951227,-0.0963036295647105,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0137814203518944,1.0137814203518944,0.21199999377131462
0.02,0.02,40,0,100,-0.14874930085329832,-0.09992459853781208,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0127845851303097,1.0127845851303097,0.21199999377131462
0.02,0.02,53,-7,100,-0.14834312894490384,-0.10398094403626731,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0117877499087244,1.0117877499087244,0.21199999377131462
0.02,0.02,57,-5,100,-0.14791202654486937,-0.10846500070372868,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0117877499087244,1.0117877499087244,0.21199999377131462
0.02,0.02,57,-5,100,-0.14746222627610495,-0.11326984074794463,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0117877499087244,1.0117877499087244,0.21199999377131462
0.02,0.02,63,-6,100,-0.1469734069626118,-0.11846389645626484,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0097940794655544,1.0097940794655544,0.21199999377131462
0.02,0.02,60,-9,100,-0.14637914023376247,-0.12387711986236809,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0117877499087244,1.0117877499087244,0.21199999377131462
0.02,0.02,60,-6,100,-0.14578256917633858,-0.12944574752481436,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0058067385792149,1.0058067385792149,0.21199999377131462
0.02,0.02,64,-9,100,-0.14510838579124063,-0.13523469892608486,0.06283185307179587,0.04886921905584125,-0.15707963267948966,1.0078004090223847,1.0078004090223847,0.21199999377131462
0.02,0.02,64,-9,100,-0.14437769536720182,-0.14117678854968033,0.10821041362364843,0.06108652381980153,-0.12217304763960357,1.0002350454016151,1.0002350454016151,0.21199999377131462
0.02,0.02,29,-11,100,-0.14355434003010245,-0.14635924559038033,0.10821041362364843,0.06108652381980153,-0.12217304763960357,1.0012273420736402,1.0012273420736402,0.21199999377131462
0.02,0.02,29,-11,100,-0.1426620317713773,-0.15097053936373428,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9992427487295895,0.9992427487295895,0.21199999377131462
0.02,0.02,39,-24,100,-0.14139385030609888,-0.15540230388450585,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9982504520575641,0.9982504520575641,0.21199999377131462
0.02,0.02,39,-13,100,-0.14011828281022137,-0.15969942146584065,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9982504520575641,0.9982504520575641,0.21199999377131462
0.02,0.02,48,-11,100,-0.13888790695875183,-0.16411658792629155,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9952735620414878,0.9952735620414878,0.21199999377131462
0.02,0.02,42,-6,100,-0.13781583403584344,-0.16847450001177328,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9952735620414878,0.9952735620414878,0.21199999377131462
0.02,0.02,42,-6,100,-0.13686263715385674,-0.1727869294045225,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9942812653694625,0.9942812653694625,0.21199999377131462
0.02,0.02,29,-1,100,-0.13612293207556608,-0.17674066653630285,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9922966720254117,0.9922966720254117,0.21199999377131462
0.02,0.02,10,2,100,-0.13561776810044934,-0.17995404355314448,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9922966720254117,0.9922966720254117,0.21199999377131462
0.02,0.02,17,15,100,-0.13561776810044934,-0.1827853806753009,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9913043753533863,0.9913043753533863,0.21199999377131462
0.02,0.02,-3,7,100,-0.13561776810044934,-0.1848346101110171,0.10821041362364843,0.06108652381980153,-0.12217304763960357,0.9903120786813608,0.9903120786813608,0.21199999377131462
0.02,0.02,-11,17,100,-0.13603770547145286,-0.18609980800656667,0.12391837689159739,0.050614548307835565,-0.06981317007977328,0.988087931772978,0.988087931772978,0.21199999377131462
0.02,0.02,-14,1,100,-0.13637718726230466,-0.18670530375184036,0.12391837689159739,0.050614548307835565,-0.06981317007977328,0.9811505039671498,0.9811505039671498,0.21199999377131462
0.02,0.02,-47,14,100,-0.13697520128183202,-0.18600657371863422,0.12391837689159739,0.050614548307835565,-0.06981317007977328,0.9811505039671498,0.9811505039671498,0.21199999377131462
0.02,0.02,-47,11,100,-0.1376935281850685,-0.18432967435156822,0.12391837689159739,0.050614548307835565,-0.06981317007977328,0.9811505039671498,0.9811505039671498,0.21199999377131462
0.02,0.02,-57,8,100,-0.13842830525106628,-0.18167527262020458,0.12391837689159739,0.050614548307835565,-0.06981317007977328,0.9801594428520314,0.9801594428520314,0.21199999377131462
0.02,0.02,-44,14,100,-0.13932209698417253,-0.17860738610177124,0.12391837689159739,0.050614548307835565,-0.06981317007977328,0.9791683817369131,0.9791683817369131,0.21199999377131462
0.02,0.02,-55,7,100,-0.1401633245299469,-0.17496381320909504,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9764785482554073,0.9764785482554073,0.21199999377131462
0.02,0.02,-65,1,100,-0.14081865715298408,-0.17064435589867286,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9764785482554073,0.9764785482554073,0.21199999377131462
0.02,0.02,-65,1,100,-0.14133454385046915,-0.16581959295238893,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9754892082875699,0.9754892082875699,0.21199999377131462
0.02,0.02,-65,1,100,-0.14174584610379012,-0.16061585077920867,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9754892082875699,0.9754892082875699,0.21199999377131462
0.02,0.02,-62,-5,100,-0.14174584610379012,-0.15520103587647774,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9754892082875699,0.9754892082875699,0.21199999377131462
0.02,0.02,-62,-5,100,-0.14174584610379012,-0.1496309833804841,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9735105283518954,0.9735105283518954,0.21199999377131462
0.02,0.02,-62,-4,100,-0.14174584610379012,-0.14394450268954345,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9735105283518954,0.9735105283518954,0.21199999377131462
0.02,0.02,-75,-5,100,-0.14174584610379012,-0.13785801995555755,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9715318484162208,0.9715318484162208,0.21199999377131462
0.02,0.02,-75,-5,100,-0.14174584610379012,-0.1314715356892877,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9715318484162208,0.9715318484162208,0.21199999377131462
0.02,0.02,-76,-1,100,-0.14174584610379012,-0.1248376417235334,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9705425084483835,0.9705425084483835,0.21199999377131462
0.02,0.02,-65,1,100,-0.14174584610379012,-0.11828508967298904,0.13439035240356337,0.05759586531581288,-4.440892098500626e-16,0.9705425084483835,0.9705425084483835,0.21199999377131462
0.02,0.02,-85,1,100,-0.14174584610379012,-0.11131200929906596,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9687841581246163,0.9687841581246163,0.21199999377131462
0.02,0.02,-94,1,100,-0.14174584610379012,-0.1038055562470308,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9687841581246163,0.9687841581246163,0.21199999377131462
0.02,0.02,-31,-4,100,-0.14174584610379012,-0.09742567564835117,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9677945931009956,0.9677945931009956,0.21199999377131462
0.02,0.02,-22,-5,100,-0.14174584610379012,-0.0921079339123729,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9687841581246163,0.9687841581246163,0.21199999377131462
0.02,0.02,-22,-5,100,-0.14174584610379012,-0.08758842910570963,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9658154630537543,0.9658154630537543,0.21199999377131462
0.02,0.02,-34,0,100,-0.14174584610379012,-0.08337785735711649,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9658154630537543,0.9658154630537543,0.21199999377131462
0.02,0.02,13,-1,100,-0.14174584610379012,-0.08053381857116411,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9658154630537543,0.9658154630537543,0.21199999377131462
0.02,0.02,39,-9,100,-0.14152853762460302,-0.07934245955817723,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9658154630537543,0.9658154630537543,0.21199999377131462
0.02,0.02,39,-9,100,-0.1411480251338953,-0.07934245955817723,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9668050280773749,0.9668050280773749,0.21199999377131462
0.02,0.02,-63,2,100,-0.14091107997377073,-0.07781662450913096,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9687841581246163,0.9687841581246163,0.21199999377131462
0.02,0.02,-63,2,100,-0.14091107997377073,-0.07514329604347558,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9707632881718575,0.9707632881718575,0.21199999377131462
0.02,0.02,-115,4,100,-0.14091107997377073,-0.07034735524073996,0.1361356816555577,0.04886921905584124,0.017453292519942876,0.9707632881718575,0.9707632881718575,0.21199999377131462
0.02,0.02,59,-33,100,-0.14010477722104045,-0.06819197122690297,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9773366699760875,0.9773366699760875,0.21199999377131462
0.02,0.02,-10,-11,100,-0.13923155571003817,-0.066331347356112,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9763434416529411,0.9763434416529411,0.21199999377131462
0.02,0.02,-10,-9,100,-0.13835629187329643,-0.06469104867136317,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9793231266223803,0.9793231266223803,0.21199999377131462
0.02,0.02,-132,10,100,-0.1379449230844765,-0.060225780686481316,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9803163549455268,0.9803163549455268,0.21199999377131462
0.02,0.02,-132,10,100,-0.1379449230844765,-0.053641785726499684,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9803163549455268,0.9803163549455268,0.21199999377131462
0.02,0.02,43,18,100,-0.1383865123969474,-0.049758697308527285,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9813095832686731,0.9813095832686731,0.21199999377131462
0.02,0.02,-153,15,100,-0.13908569547502633,-0.04309287183904531,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9813095832686731,0.9813095832686731,0.21199999377131462
0.02,0.02,-142,13,100,-0.1399283627997378,-0.03461690563742438,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9793231266223803,0.9793231266223803,0.21199999377131462
0.02,0.02,-150,14,100,-0.14090347401750233,-0.024583744655162956,0.10995574287564275,0.03839724354387525,-0.017453292519943098,0.9803163549455268,0.9803163549455268,0.21199999377131462
0.02,0.02,-155,10,100,-0.14188013061127222,-0.01325636462154651,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9812927217859038,0.9812927217859038,0.21199999377131462
0.02,0.02,-136,8,100,-0.14280868255577997,-0.0014278181102682606,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9802974959017394,0.9802974959017394,0.21199999377131462
0.02,0.02,-125,8,100,-0.14370055887781064,0.010497691205219322,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9773118182492468,0.9773118182492468,0.21199999377131462
0.02,0.02,-122,7,100,-0.1445401473584678,0.022416553359601812,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9753213664809185,0.9753213664809185,0.21199999377131462
0.02,0.02,-117,8,100,-0.14536470394708,0.03420560393663419,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9743261405967543,0.9743261405967543,0.21199999377131462
0.02,0.02,-117,8,100,-0.14617738948112802,0.04588856272352043,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9713404629442617,0.9713404629442617,0.21199999377131462
0.02,0.02,-127,8,100,-0.14698037554354554,0.05772214841480426,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9673595594076049,0.9673595594076049,0.21199999377131462
0.02,0.02,-132,7,100,-0.14775190301325503,0.06978962422931223,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9673595594076049,0.9673595594076049,0.21199999377131462
0.02,0.02,-132,7,100,-0.14849966237390375,0.08202923339082056,0.09773843811168244,-0.0017453292519943298,-0.03490658503988686,0.9663643335234406,0.9663643335234406,0.21199999377131462
0.02,0.02,-126,2,100,-0.1491088090661882,0.09425355208522153,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9665434359586393,0.9665434359586393,0.21199999377131462
0.02,0.02,80,0,100,-0.14956566908540156,0.10150463079947607,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9585801532730892,0.9585801532730892,0.21199999377131462
0.02,0.02,96,0,100,-0.14990831409981156,0.10464234746731156,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9585801532730892,0.9585801532730892,0.21199999377131462
0.02,0.02,91,0,100,-0.15016529786061908,0.10464234746731156,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9575847429373955,0.9575847429373955,0.21199999377131462
0.02,0.02,91,0,100,-0.15016529786061908,0.10246157761861528,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9585801532730892,0.9585801532730892,0.21199999377131462
0.02,0.02,146,-34,100,-0.14935050473033695,0.0973271826726463,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9585801532730892,0.9585801532730892,0.21199999377131462
0.02,0.02,138,-42,100,-0.14773603626424606,0.09017958743135183,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9555939222660079,0.9555939222660079,0.21199999377131462
0.02,0.02,131,11,100,-0.14678824698114334,0.08168606093611042,0.09424777960769383,-0.017453292519943295,-0.03490658503988686,0.9565893326017016,0.9565893326017016,0.21199999377131462
0.02,0.02,146,13,100,-0.14638834304814818,0.07182384281218293,0.12042771838760873,-0.024434609527920613,-0.034906585039887084,0.9567323979442234,0.9567323979442234,0.21199999377131462
0.02,0.02,111,10,100,-0.14638834304814818,0.0617722468149421,0.12042771838760873,-0.024434609527920613,-0.034906585039887084,0.9567323979442234,0.9567323979442234,0.21199999377131462
0.02,0.02,97,4,100,-0.14638834304814818,0.051906253598267435,0.12042771838760873,-0.024434609527920613,-0.034906585039887084,0.9597097809253777,0.9597097809253777,0.21199999377131462
0.02,0.02,97,4,100,-0.14638834304814818,0.04217705574910763,0.12042771838760873,-0.024434609527920613,-0.034906585039887084,0.9607022419190957,0.9607022419190957,0.21199999377131462
0.02,0.02,92,-1,100,-0.14638834304814818,0.032670542205823855,0.12042771838760873,-0.024434609527920613,-0.034906585039887084,0.9607022419190957,0.9607022419190957,0.21199999377131462
0.02,0.02,90,-4,100,-0.14638834304814818,0.023379077004043056,0.12042771838760873,-0.024434609527920613,-0.034906585039887084,0.9607022419190957,0.9607022419190957,0.21199999377131462
0.02,0.02,99,1,100,-0.14638834304814818,0.014036446517650944,0.11868238913561441,0.0,0.0,0.9592046808309147,0.9592046808309147,0.18799999728798866
0.02,0.02,121,1,100,-0.14638834304814818,0.004127879493343345,0.11868238913561441,0.0,0.0,0.9592046808309147,0.9592046808309147,0.18799999728798866
0.02,0.02,143,4,100,-0.14638834304814818,-0.00675045176731528,0.11868238913561441,0.0,0.0,0.9641695083714473,0.9641695083714473,0.18799999728798866
0.02,0.02,141,4,100,-0.14638834304814818,-0.0183078977298186,0.11868238913561441,0.0,0.0,0.9641695083714473,0.9641695083714473,0.18799999728798866
0.02,0.02,132,6,100,-0.14638834304814818,-0.03015774157932187,0.11868238913561441,0.0,0.0,0.9641695083714473,0.9641695083714473,0.18799999728798866
0.02,0.02,132,6,100,-0.14638834304814818,-0.042226883844075094,0.11868238913561441,0.0,0.0,0.9641695083714473,0.9641695083714473,0.18799999728798866
0.02,0.02,136,8,100,-0.14638834304814818,-0.05455691687110294,0.11868238913561441,0.0,0.0,0.9641695083714473,0.9641695083714473,0.18799999728798866
0.02,0.02,133,7,100,-0.14638834304814818,-0.0670169084773378,0.11868238913561441,0.0,0.0,0.9661554393876605,0.9661554393876605,0.18799999728798866
0.02,0.02,143,1,100,-0.14638834304814818,-0.07981235802613335,0.11868238913561441,0.0,0.0,0.9651624738795539,0.9651624738795539,0.18799999728798866
0.02,0.02,143,1,100,-0.14638834304814818,-0.0928594010318494,0.11868238913561441,0.0,0.0,0.9651624738795539,0.9651624738795539,0.18799999728798866
0.02,0.02,139,0,100,-0.14638834304814818,-0.10599517232772723,0.11868238913561441,0.0,0.0,0.9641695083714473,0.9641695083714473,0.18799999728798866
0.02,0.02,156,-7,100,-0.14638834304814818,-0.11961896553188474,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9671704441664442,0.9671704441664442,0.18799999728798866
0.02,0.02,156,-7,100,-0.14638834304814818,-0.13360101392294696,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9651803815241264,0.9651803815241264,0.18799999728798866
0.02,0.02,132,-8,100,-0.14638834304814818,-0.14727264547527325,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9651803815241264,0.9651803815241264,0.18799999728798866
0.02,0.02,152,-11,100,-0.14612319207684238,-0.16119027347028922,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9641853502029675,0.9641853502029675,0.18799999728798866
0.02,0.02,137,-6,100,-0.14578029806462528,-0.17491719736189648,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.960205224918332,0.960205224918332,0.18799999728798866
0.02,0.02,159,-3,100,-0.14545081365419724,-0.18904502704765874,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9641853502029675,0.9641853502029675,0.18799999728798866
0.02,0.02,159,-3,100,-0.14513161032715824,-0.20346167033053242,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9612002562394908,0.9612002562394908,0.18799999728798866
0.02,0.02,134,-6,100,-0.14474802779344306,-0.21749417365108997,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9612002562394908,0.9612002562394908,0.18799999728798866
0.02,0.02,135,0,100,-0.14446034089315668,-0.23126931846773424,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9631903188818087,0.9631903188818087,0.18799999728798866
0.02,0.02,124,0,100,-0.1442445757179419,-0.24458039787455987,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.9612002562394908,0.9612002562394908,0.18799999728798866
0.02,0.02,96,8,100,-0.1442445757179419,-0.25686819996948307,0.09948376736367681,0.006981317007977306,0.052359877559830625,0.960205224918332,0.960205224918332,0.18799999728798866
0.02,0.02,101,8,100,-0.1442445757179419,-0.26850560439422155,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9590308330875585,0.9590308330875585,0.18799999728798866
0.02,0.02,114,29,100,-0.1449413170955108,-0.27997257209356363,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9610225897502533,0.9610225897502533,0.18799999728798866
0.02,0.02,115,20,100,-0.14594388648439696,-0.2913328746633996,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9600267114189059,0.9600267114189059,0.18799999728798866
0.02,0.02,115,56,100,-0.14803985092204805,-0.30261317838610585,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9600267114189059,0.9600267114189059,0.18799999728798866
0.02,0.02,165,56,100,-0.15095446741660895,-0.31502940836462173,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9590308330875585,0.9590308330875585,0.18799999728798866
0.02,0.02,150,66,100,-0.15472118746287736,-0.3279342119288445,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.958034954756211,0.958034954756211,0.18799999728798866
0.02,0.02,154,65,100,-0.1591030342990575,-0.34130124917782295,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.958034954756211,0.958034954756211,0.18799999728798866
0.02,0.02,146,61,100,-0.16385346016110647,-0.3548306246112358,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9600267114189059,0.9600267114189059,0.18799999728798866
0.02,0.02,157,59,100,-0.16883231895698605,-0.36874576102861467,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9600267114189059,0.9600267114189059,0.18799999728798866
0.02,0.02,51,8,100,-0.1727586675718458,-0.3804074171435804,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9610225897502533,0.9610225897502533,0.18799999728798866
0.02,0.02,51,8,100,-0.17589563355094065,-0.39037896303173625,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9610225897502533,0.9610225897502533,0.18799999728798866
0.02,0.02,57,-5,100,-0.178128230211543,-0.3992270796382473,0.09075712110370515,-0.003490658503988662,0.0872664625997166,0.9610225897502533,0.9610225897502533,0.18799999728798866
0.02,0.02,57,-5,100,-0.17968253303334247,-0.40723281637276687,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9611573892184735,0.9611573892184735,0.18799999728798866
0.02,0.02,80,2,100,-0.18089631801915299,-0.4151594337020935,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9611573892184735,0.9611573892184735,0.18799999728798866
0.02,0.02,129,66,100,-0.18339256645072136,-0.42420412927931805,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9611573892184735,0.9611573892184735,0.18799999728798866
0.02,0.02,119,62,100,-0.18675300129827416,-0.43384412796774136,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9601603379848443,0.9601603379848443,0.18799999728798866
0.02,0.02,200,69,100,-0.1909244442768286,-0.44585997290547863,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9571691842839569,0.9571691842839569,0.18799999728798866
0.02,0.02,200,69,100,-0.19570414335363423,-0.4596577025302014,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9571691842839569,0.9571691842839569,0.18799999728798866
0.02,0.02,147,29,100,-0.19998286531984433,-0.47352359650098697,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9571691842839569,0.9571691842839569,0.18799999728798866
0.02,0.02,165,65,100,-0.20474892692721797,-0.4878754527005862,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9581662355175861,0.9581662355175861,0.18799999728798866
0.02,0.02,198,76,100,-0.21014020018554383,-0.5033723969088847,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9561721330503278,0.9561721330503278,0.18799999728798866
0.02,0.02,130,51,100,-0.21540150335860453,-0.5180994240810128,0.0767944870877505,0.0017453292519943298,0.06981317007977306,0.9551750818166986,0.9551750818166986,0.18799999728798866
